taxonomy	Caro-Soil-SIP-pooled__JR71_7__27651__L1_S31_L005_R1_001	Caro-Soil-SIP-pooled__JR71_7__27651__L2_S55_L006_R1_001	Caro-Soil-SIP-pooled__JR71_7__27651__L3_S1319_L007_R1_001	Caro-Soil-SIP-pooled__JR72_8__27652__L1_S32_L005_R1_001	Caro-Soil-SIP-pooled__JR72_8__27652__L2_S56_L006_R1_001	Caro-Soil-SIP-pooled__JR72_8__27652__L3_S1320_L007_R1_001	Caro-Soil-SIP-pooled__JR73_9__27663__L1_S33_L005_R1_001	Caro-Soil-SIP-pooled__JR73_9__27663__L2_S57_L006_R1_001	Caro-Soil-SIP-pooled__JR73_9__27663__L3_S1321_L007_R1_001	Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	Caro-Soil-SIP-pooled__JRP1_1__27645__L2_S49_L006_R1_001	Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	Caro-Soil-SIP-pooled__JRP2_2__27646__L1_S26_L005_R1_001	Caro-Soil-SIP-pooled__JRP2_2__27646__L2_S50_L006_R1_001	Caro-Soil-SIP-pooled__JRP2_2__27646__L3_S1314_L007_R1_001	Caro-Soil-SIP-pooled__JRP3_3__27647__L1_S27_L005_R1_001	Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	Caro-Soil-SIP-pooled__JRP3_3__27647__L3_S1315_L007_R1_001	Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	Caro-Soil-SIP-pooled__JS71_10__27664__L2_S58_L006_R1_001	Caro-Soil-SIP-pooled__JS71_10__27664__L3_S1322_L007_R1_001	Caro-Soil-SIP-pooled__JS72_11__27665__L1_S35_L005_R1_001	Caro-Soil-SIP-pooled__JS72_11__27665__L2_S59_L006_R1_001	Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	Caro-Soil-SIP-pooled__JS73_12__27666__L1_S36_L005_R1_001	Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	Caro-Soil-SIP-pooled__JS73_12__27666__L3_S1324_L007_R1_001	Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	Caro-Soil-SIP-pooled__JSP1_4__27648__L2_S52_L006_R1_001	Caro-Soil-SIP-pooled__JSP1_4__27648__L3_S1316_L007_R1_001	Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	Caro-Soil-SIP-pooled__JSP2_5__27649__L2_S53_L006_R1_001	Caro-Soil-SIP-pooled__JSP2_5__27649__L3_S1317_L007_R1_001	Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	Caro-Soil-SIP-pooled__JSP3_6__27650__L2_S54_L006_R1_001	Caro-Soil-SIP-pooled__JSP3_6__27650__L3_S1318_L007_R1_001	Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	Caro-Soil-SIP-pooled__LR71_19__27673__L2_S67_L006_R1_001	Caro-Soil-SIP-pooled__LR71_19__27673__L3_S1331_L007_R1_001	Caro-Soil-SIP-pooled__LR72_20__27674__L1_S44_L005_R1_001	Caro-Soil-SIP-pooled__LR72_20__27674__L2_S68_L006_R1_001	Caro-Soil-SIP-pooled__LR72_20__27674__L3_S1332_L007_R1_001	Caro-Soil-SIP-pooled__LR73_21__27675__L1_S45_L005_R1_001	Caro-Soil-SIP-pooled__LR73_21__27675__L2_S69_L006_R1_001	Caro-Soil-SIP-pooled__LR73_21__27675__L3_S1333_L007_R1_001	Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	Caro-Soil-SIP-pooled__LRP1_13__27667__L2_S61_L006_R1_001	Caro-Soil-SIP-pooled__LRP1_13__27667__L3_S1325_L007_R1_001	Caro-Soil-SIP-pooled__LRP2_14__27668__L1_S38_L005_R1_001	Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	Caro-Soil-SIP-pooled__LRP2_14__27668__L3_S1326_L007_R1_001	Caro-Soil-SIP-pooled__LRP3_15__27669__L1_S39_L005_R1_001	Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	Caro-Soil-SIP-pooled__LRP3_15__27669__L3_S1327_L007_R1_001	Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	Caro-Soil-SIP-pooled__LS71_22__27676__L2_S70_L006_R1_001	Caro-Soil-SIP-pooled__LS71_22__27676__L3_S1334_L007_R1_001	Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	Caro-Soil-SIP-pooled__LS72_23__27677__L3_S1335_L007_R1_001	Caro-Soil-SIP-pooled__LS73_24__27678__L1_S48_L005_R1_001	Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	Caro-Soil-SIP-pooled__LS73_24__27678__L3_S1336_L007_R1_001	Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	Caro-Soil-SIP-pooled__LSP1_16__27670__L3_S1328_L007_R1_001	Caro-Soil-SIP-pooled__LSP2_17__27671__L1_S41_L005_R1_001	Caro-Soil-SIP-pooled__LSP2_17__27671__L2_S65_L006_R1_001	Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	Caro-Soil-SIP-pooled__LSP3_18__27672__L2_S66_L006_R1_001	Caro-Soil-SIP-pooled__LSP3_18__27672__L3_S1330_L007_R1_001
Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__CADEED01; s__CADEED01 sp036677145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__Arthrobacter sp900110595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0
Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__DATKNA01; s__DATKNA01 sp963755755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.04	0.0	0.04	0.06	0.0	0.03	0.04	0.0	0.0	0.03	0.0	0.02	0.0	0.0	0.02	0.05	0.0	0.04	0.03	0.0	0.05	0.03	0.03	0.05	0.04	0.04	0.05	0.04	0.0	0.04	0.04	0.0	0.04	0.07	0.0
Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__DATKNA01; s__DATKNA01 sp963794075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.02	0.03	0.0	0.02	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_B; s__Nocardioides_B sp963720435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora; s__Micromonospora echinospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Glycomyces; s__Glycomyces rutgersensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__GCA-003244245; s__GCA-003244245 sp036378735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.03	0.0	0.03	0.03	0.0	0.08	0.08	0.0	0.05	0.08	0.0	0.06	0.05	0.08	0.03	0.05	0.0	0.0	0.0	0.0	0.07	0.05	0.04	0.05	0.06	0.05	0.08	0.06	0.0	0.05	0.05	0.0	0.07	0.08	0.05
Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter versicolor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__F1-60-MAGs163; s__F1-60-MAGs163 sp035542555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDM01; s__DATBDM01 sp036269915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.03	0.0	0.02	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.01	0.0	0.02	0.03	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 SPIREOTU_00061471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.05	0.0	0.06	0.05	0.0	0.06	0.05	0.0	0.0	0.04	0.0	0.04	0.04	0.0	0.07	0.04	0.1	0.03	0.0	0.0	0.03	0.05	0.0	0.03	0.03	0.05	0.0	0.03	0.0	0.04	0.05	0.0	0.04	0.05	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 SPIREOTU_00061500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.16	0.0	0.16	0.19	0.0	0.13	0.14	0.0	0.17	0.15	0.0	0.14	0.13	0.0	0.13	0.15	0.0	0.06	0.11	0.0	0.09	0.08	0.0	0.1	0.09	0.1	0.13	0.06	0.0	0.1	0.11	0.0	0.1	0.08	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp045805965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.29	0.16	0.2	0.29	0.25	0.22	0.0	0.17	0.18	0.0	0.22	0.21	0.0	0.21	0.14	0.0	0.24	0.23	0.24	0.22	0.25	0.31	0.22	0.22	0.23	0.17	0.21	0.0	0.26	0.21	0.0	0.18	0.21	0.24
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp045806005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.04	0.0	0.04	0.04	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.04	0.04	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__3-1-20CM-4-69-9; s__3-1-20CM-4-69-9 sp963755605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.06	0.07	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.07	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32; s__AC-32 sp963788215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.05	0.09	0.05	0.05	0.0	0.06	0.03	0.0	0.06	0.05	0.0	0.06	0.07	0.0	0.08	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_04220; s__SMAGOTU_04220 SMAGOTU_04220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICJC01; s__JAICJC01 sp963731515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.03	0.0	0.04	0.0	0.0	0.0	0.06	0.0	0.05	0.06	0.0	0.0	0.05	0.0	0.04	0.05	0.0	0.04	0.04	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.05	0.04	0.0	0.0	0.03	0.0
Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_F; s__Rubrobacter_F sp035642415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.04	0.0	0.0	0.0	0.0	0.03	0.04	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.0	0.02	0.03	0.0	0.05	0.04	0.0	0.06	0.06	0.0	0.05	0.05	0.0
Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAFANO01; s__JAFANO01 sp019232645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.01	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19; g__40CM-4-68-19; s__40CM-4-68-19 sp963792275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.04	0.0	0.04	0.05	0.0	0.04	0.03	0.0	0.04	0.05	0.0	0.03	0.0	0.0	0.05	0.05	0.0	0.04	0.04	0.0	0.05	0.06	0.0	0.05	0.04	0.04	0.0	0.0	0.0	0.04	0.04	0.06	0.06	0.04	0.0
Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae_H; g__Priestia; s__Priestia megaterium_C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.02	0.01	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__AG2; s__AG2 sp021154325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.06	0.0	0.06	0.06	0.0	0.04	0.07	0.0	0.05	0.05	0.0	0.05	0.06	0.0	0.06	0.05	0.0	0.03	0.0	0.0	0.03	0.05	0.04	0.05	0.05	0.06	0.03	0.05	0.0	0.04	0.05	0.0	0.04	0.03	0.0
Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__Longimicrobium SPIREOTU_00488188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.01	0.0	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__Solirubrobacter sp963736505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.11	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__Conexibacter sp036379915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__AMXMAG_1593; s__AMXMAG_1593 AMXMAG_1593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATLGB01; s__DATLGB01 sp963724135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0
Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 sp963811205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.04	0.04	0.0	0.04	0.06	0.0	0.0	0.06	0.0	0.07	0.03	0.0	0.03	0.07	0.0	0.05	0.05	0.0	0.03	0.02	0.0	0.04	0.04	0.03	0.05	0.03	0.0	0.06	0.02	0.0	0.05	0.03	0.0
