sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.79	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__Desertimonas
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.69	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01; g__VFJN01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.59	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01; g__ZC4RG19
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.76	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01; g__DATLFP01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01; g__JAEKLB01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01; g__SPIREOTU_01959684
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae; g__MOTU40_131144
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae; g__UBA4742
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae; g__CAMFLJ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae; g__CAYUOL01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae; g__Acidimicrobilacustris
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.76	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__SMAGOTU_12944
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__CADDZP01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__CADCTB01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.29	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCTF01; g__DATLED01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	4.04	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01; g__DASUAS01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.0	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555; g__CAIUKV01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.42	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01; g__Chersky-806
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.3	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01; g__JAENVU01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.11	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JACDBD01; g__JALZAA01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	10.71	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JAOPZW01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	24.88	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	6.9	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Baekduia
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	14.37	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASSUW01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	6.77	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASQMT01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	6.66	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATFQI01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	6.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASQFQ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	6.83	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Palsa-465
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.13	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__BP-464
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.45	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__F1-60-MAGs163
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.5	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Paraconexibacter
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.21	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVQBC01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.08	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDE01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	5.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Palsa-744
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.87	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__AC-38
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.03	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__AC-49
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVT01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.21	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVVSD01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	4.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATLGB01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.54	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JACCYI01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.83	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATAEY01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASXRF01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Palsa-513
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.65	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.22	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Capillimicrobium
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.43	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVQ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Patulibacter
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.13	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JBBQAA01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__GEMOTU_16036
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.12	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__SMAGOTU_16506
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__SPIREOTU_00549234
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.88	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JBBPZA01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.04	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDM01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	8.42	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VRUE01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	5.29	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__WHSW01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	13.58	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__AC-56
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	14.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__DASUPK01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.07	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__RHKX01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	8.99	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VAYN01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__JAWVFM01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.52	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__67-14
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.69	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__JALZKA01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__CAWCGU01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.17	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__CAXMST01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.03	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__Mayfieldus
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.03	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__JBDTSW01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	6.1	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__AC-37
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JADGHQ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	20.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACVRW01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	10.71	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DATBDN01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	4.41	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DASXBA01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.4	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__CAVRTK01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	5.98	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DASPHG01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.07	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJV01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	5.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACCZR01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	5.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAAYBF01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACCUC01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JBBDYQ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.37	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DATACN01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACCYP01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.43	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01; g__CAWACB01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01; g__JBBQKG01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.52	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JACPNS01; g__JACPNS01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.28	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JAIBJP01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__UBA5186
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.06	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACCTU01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	7.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASVFB01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	12.88	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiellasilicea
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.5	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATHTC01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	20.68	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-600
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	14.12	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__3-1-20CM-4-69-9
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.05	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASSSQ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	9.82	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.05	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVTBT01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	30.19	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	12.68	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	5.69	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATEOR01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.37	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACVRU01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.79	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATBLE01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	4.43	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__VAXT01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.34	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__GMQP-bins7
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_02858
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JAIBJN01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.76	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACVRM01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.05	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACDER01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.47	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.07	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-612
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__G963720515
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVQZA01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVPGP01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACDAN01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.43	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICYJ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__DATLLN01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.44	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICJC01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__CAWCFJ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.81	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__JALYLC01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.98	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149; g__VFJZ01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149; g__CAVYFW01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.3	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae; g__Miltoncostaea
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.25	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	5.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVZOY01
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.1	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	0.43	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	3.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	2.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	1.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Rhizocola
Caro-Soil-SIP-pooled__JS73_12__27666__L2_S60_L006_R1_001	7.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes
