sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.37	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Lacipirellula
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.98	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.51	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Paludisphaera
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.5	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__SPIREOTU_01173876
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.04	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAQGHR01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__CAMFLR01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.18	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Schlesneria
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.47	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JAICTV01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.95	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JBGPEF01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.29	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__RYN-433
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.82	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__CBDAQA01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.09	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASXMX01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.41	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__PALSA-1353
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.83	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASVUC01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__SMAGOTU_07783
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.6	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASYWJ01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.45	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JANMES01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.37	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__SPIREOTU_01101389
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.35	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924; g__JAEYTB01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.24	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01; o__MHYJ01; f__JACPRB01; g__JACQFK01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.33	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__DASZVB01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.43	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__DASWDH01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	3.19	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Labilithrix
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	3.17	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__SZUA-265
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	3.79	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__PMG-095
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.39	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Polyangium
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.55	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__TG2G_00811
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.74	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__DASUME01; g__DASUME01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.74	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JAFGIB01; g__JADGRF01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.52	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JAFGIB01; g__CAVZVA01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.36	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JADJMO01; g__JALHOE01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.79	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__DASZFV01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	6.57	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__JADGRB01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.77	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__CAVYGB01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.62	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__SPIREOTU_00061819
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.6	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__MGYG000494173
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.43	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__JANNNO01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.46	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__Fen-1137
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.71	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__JANPFD01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.58	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__SPIREOTU_01906057
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	9.7	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__JABFXX01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.74	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__UBA2376
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.65	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__SHYZ01; g__SPIREOTU_01600238
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.39	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Palsa-1104; f__Palsa-1104; g__JAQBQH01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.42	Root; d__Bacteria; p__Myxococcota_A; c__UBA796; o__UBA796; f__SXON01; g__CAJBVW01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.45	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19; g__VBKO01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.86	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19; g__40CM-4-68-19
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.46	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Archangium
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.46	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Hyalangium
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.35	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Myxococcus
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.72	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Xiheicaenimonas
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.45	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Archangium_A
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.57	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__DASRBA01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.07	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__DASXHY01; g__DASXHY01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.17	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SXQI01; g__DASVNK01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.03	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SIBH01; g__JANNGC01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.35	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__UBA11358; g__UBA11358
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.11	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.54	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__Chthoniobacteraceae; g__SXWH01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	9.16	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__Udaeobacter
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	6.5	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__AV80
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.65	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__JACCTI01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.77	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__AV69
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.13	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__Palsa-1392
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.05	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales; f__Opitutaceae; g__Lacunisphaera
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.36	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales; f__Opitutaceae; g__ER46
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.44	Root; d__Bacteria; p__Desulfobacterota; c__Binatia; o__UBA1149; f__CAITLU01; g__DATNBU01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.71	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira_D
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.44	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__UBA11236; f__UBA11236; g__Chersky-265
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.45	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia; o__WVZY01; f__JAKEHA01; g__JAKEHA01
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.84	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JARBAU01; s__JARBAU01 sp963765895
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.37	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JAFAQB01; s__JAFAQB01 sp045808425
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.75	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera; s__Nitrososphaera sp045809625
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.56	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera; s__Nitrososphaera sp036519825
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.99	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrosocosmicus; s__Nitrosocosmicus sp009379865
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.28	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JAJNBK01; s__JAJNBK01 sp963837175
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.65	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Sporosarcina; s__Sporosarcina sp963843665
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.29	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Cytobacillaceae; g__Bacillus_BD; s__Bacillus_BD sp963708895
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.47	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Cytobacillaceae; g__Bacillus_BD; s__Bacillus_BD sp963765265
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.59	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATMER01; s__DATMER01 GCMETA_00120305
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.01	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATARR01; s__DATARR01 SPIREOTU_00489391
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.54	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__SPIREOTU_01779061; s__SPIREOTU_01779061 SPIREOTU_01779061
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.27	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JALZOC01; s__JALZOC01 SPIREOTU_01779704
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.82	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA40; s__Gp6-AA40 sp963742105
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.2	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA40; s__Gp6-AA40 sp963818645
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.97	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__JBDSLU01; s__JBDSLU01 sp963844435
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.0	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__JBDSLU01; s__JBDSLU01 sp963721565
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.5	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__MGYG000499490; s__MGYG000499490 MGYG000499490
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.95	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVQFC01; s__CAVQFC01 sp963794705
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.29	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVQJU01; s__CAVQJU01 sp963754955
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.48	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVVIG01; s__CAVVIG01 sp963697745
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.94	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXN01; s__QHXN01 sp045807865
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	4.09	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__VAZQ01; s__VAZQ01 sp963725065
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.68	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__VAZQ01; s__VAZQ01 MGYG000510246
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.46	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium sp005884855
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.05	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium sp045811665
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.75	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Z2-YC6860; s__Z2-YC6860 sp963850885
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.83	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Z2-YC6860; s__Z2-YC6860 sp963842645
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	3.27	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga; s__Microvirga tunisiensis
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	4.57	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__JAJKJG01; s__JAJKJG01 sp036742625
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.91	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__JAJKJG01; s__JAJKJG01 SMAGOTU_08812
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.78	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella; s__Skermanella sp963848585
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.04	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C; g__Schlegelella_A; s__Schlegelella_A sp035995885
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.61	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__JAQGMV01; s__JAQGMV01 sp963828715
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.25	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp963829085
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.49	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__SCGC-AG-212-J23; s__SCGC-AG-212-J23 sp045810245
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.91	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__JACQAP01; g__JACQAP01; s__JACQAP01 sp045810225
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.58	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter; s__Steroidobacter sp045810085
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter; s__Steroidobacter sp036004505
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	2.1	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora; s__Micromonospora zamorensis
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.97	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter sp041028325
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.88	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter versicolor_A
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.97	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter sp000620205
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter italicus
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	4.79	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B; s__Blastococcus_B sp000620185
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	3.12	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B; s__Blastococcus_B sp004570385
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus sp003319095
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus saxobsidens
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus; s__Geodermatophilus sabuli
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	0.98	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus; s__Geodermatophilus sabuli_A
Caro-Soil-SIP-pooled__JSP3_6__27650__L1_S30_L005_R1_001	1.29	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVZOY01; s__CAVZOY01 sp963777095
