sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.12	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.91	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.25	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.98	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_D
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.39	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_E
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.11	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SHXO01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.77	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.44	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	6.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Rariloculaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	5.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.35	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.04	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	15.31	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.5	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__WQYP01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	10.11	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	18.92	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	3.22	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.56	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PNKZ01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.79	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.28	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PALSA-1355
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.56	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__JALHPA01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.77	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.68	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135; f__GCA-002686595
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135; f__UBA2386
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.45	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2; f__JAEUHO01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.35	Root; d__Bacteria; p__Planctomycetota; c__UBA11346; o__UBA11346; f__UBA11346
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	33.1	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.42	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__SKUG01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	12.86	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	38.09	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	21.33	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.07	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	6.72	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	7.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	9.97	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	4.76	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	8.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermabacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	17.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	4.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	3.26	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.98	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Beutenbergiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.3	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Demequinaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	31.04	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.17	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.24	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__DAIQRJ01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Actinopolymorphaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	4.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	5.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	6.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__CAIYMF01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__S36-B12
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Prado026; f__Prado026
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.83	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.71	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	3.87	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.48	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.39	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	9.73	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__DATDAH01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.44	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Microtrichaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.95	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.83	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__WLNW01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Palsa-688
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__RAAP-2
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCTF01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Bog-793
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.17	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JACDBD01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.69	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.94	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.26	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.19	Root; d__Bacteria; p__Actinomycetota; c__CADDZG01; o__CADDZG01; f__WHSQ01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.98	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	3.74	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.79	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JACQTL01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.15	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__UBA4738
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	7.94	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	10.78	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	8.76	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.04	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	5.1	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.79	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.26	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.72	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.59	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.06	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__JAIOJS01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	3.16	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	8.86	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.11	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	6.98	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	3.24	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	3.4	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	10.26	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.95	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.59	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__RSA9
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.67	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__DASUME01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	9.26	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.39	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Sandaracinaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.61	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JAFGIB01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.45	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Ga0077539
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	4.25	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	2.04	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.87	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Palsa-1104; f__Palsa-1104
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.3	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Nannocystales; f__Nannocystaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.62	Root; d__Bacteria; p__Myxococcota_A; c__UBA796; o__UBA796; f__GCA-2862545
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.28	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JACCZL01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.18	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__CF-72
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.69	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__SHYK01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.18	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JAJPHF01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	10.07	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	1.89	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.63	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__P2-11E; f__P2-11E
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.35	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01; f__WHTK01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Tepidiformales; f__Tepidiformaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	4.52	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.75	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CFX8
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.46	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CADCWN01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.88	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Herpetosiphonaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Kallotenuaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.18	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JADMIH01
Caro-Soil-SIP-pooled__JRP1_1__27645__L1_S25_L005_R1_001	0.63	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Villigracilaceae
