sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.84	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	5.92	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineococcaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	8.0	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.43	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.76	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.67	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	20.0	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.12	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.13	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	12.83	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	9.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	6.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.84	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Cryptosporangiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.92	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__S36-B12
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Jiangellales; f__Jiangellaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	4.9	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOW01; f__JAWWOW01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.44	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.53	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.11	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.6	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.71	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	5.4	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.48	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.31	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__DATDAH01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.44	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCTF01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.71	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.22	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JAFATL01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.02	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Microtrichaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CAIXPF01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.83	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__RAAP-2
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	4.96	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.03	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JACQTL01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.08	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__UBA4738
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.28	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.5	Root; d__Bacteria; p__Actinomycetota; c__AC-67; o__AC-67; f__AC-67
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.67	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__CADDZG01; o__CADDZG01; f__WHSQ01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.93	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	6.24	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	15.35	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	8.57	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.14	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.76	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.71	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.33	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	20.32	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	15.59	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.75	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.58	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidiferrales; f__UBA7541
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	4.12	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.56	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__UBA5066
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	7.67	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.7	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__UBA7656
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.4	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__JADIYM01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.45	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	4.78	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.38	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__UBA10212
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.45	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__UBA4664; f__UBA4664
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.96	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__Levybacterales; f__UBA12049
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.45	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Phycocordibacterales; f__UBA2100
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.11	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Phycocordibacterales; f__SBAW01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	21.07	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	17.98	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.33	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Afifellaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	7.83	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.5	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.72	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Aestuariivirgaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.96	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.54	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.88	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.91	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	4.02	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.88	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	5.68	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	6.96	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Aquidulcibacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.81	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.65	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.96	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.68	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Elsterales; f__Elsteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.49	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__CACIAM-22H2; f__CACIAM-22H2
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.36	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.39	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__JAREAF01; f__JAREAF01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	12.42	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.29	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.62	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.04	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	4.85	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.72	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_D
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.13	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.46	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.12	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SHXO01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	5.38	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Rariloculaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.77	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.64	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.57	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	10.99	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.4	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.8	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.19	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__2013-40CM-41-45
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.42	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__Aurantibacillaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.4	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.68	Root; d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Palsa-1295; f__Palsa-1295
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	16.43	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.79	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__WQYP01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.7	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	12.35	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	19.64	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.63	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__HRBIN36
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	3.22	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.19	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.95	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PALSA-1355
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	2.09	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.74	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__H5-PLA8; f__H5-PLA8
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.25	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01; o__MHYJ01; f__JACPRB01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.74	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135; f__GCA-002686595
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.01	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SIBH01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.71	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SXQI01
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	1.36	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__UBA8199
Caro-Soil-SIP-pooled__LS71_22__27676__L1_S46_L005_R1_001	0.12	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__DASXHY01
