sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Catellatospora
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.25	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Hamadaea
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Phytohabitans
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Asanoa
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.81	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Virgisporangium
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	4.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__DASXRA01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__RYN-133
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.84	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__SCTD01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__RYN-111
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__RYN-124
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nakamurellaceae; g__Nakamurella
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	5.21	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae; g__Kribbella
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	40.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	6.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	4.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_B
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	3.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__JANLYC01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	4.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_C
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__JAWWPG01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	3.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Microlunatus
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.84	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.9	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Spirillospora
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Nonomuraea
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Streptosporangium
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.36	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Palsa-504
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	7.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.86	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Actinacidiphila
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.24	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__CAVVAH01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__DASZTV01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__JAFAQI01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae; g__JAVEDQ01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae; g__DATAZK01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae; g__Motilibacter_A
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__CAIYMF01; g__Longivirga
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191; g__MGYG000511638
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01; g__JAHEKZ01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.21	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01; g__Chersky-806
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.94	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01; g__JAENVU01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	4.91	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01; g__DASUAS01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.4	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610; g__PALSA-610
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610; g__JBBQER01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.61	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__BP-133; g__BP-133
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JACDBD01; g__JALZAA01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01; g__DATLFP01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01; g__JAEKLB01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01; g__CAWIVE01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01; g__SPIREOTU_01599333
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.3	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01; g__DASUCS01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.58	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__DASXAI01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__WLMZ01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.13	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__JAENVT01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__VFMC01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__UBA668
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.97	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__Ilumatobacter
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.9	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__JALZMG01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__JAODBQ01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.59	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__JALZBN01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	3.22	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__CADCTB01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.24	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__CADDZP01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__SMAGOTU_12944
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.61	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__JAFBAD01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Aquihabitans
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__DATDAH01; g__DATDAH01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.99	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACCXE01; g__JACCXE01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.68	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01; g__VFJN01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01; g__ZC4RG19
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCTF01; g__DATLED01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JAFATL01; g__JBEEFP01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDEA01; g__JACDEA01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__JAOUEA01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	5.57	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__AC-51
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.6	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__CALGFI01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__JALYMB01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.82	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__DASSJM01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__DATAEU01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.53	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JBJMLN01; g__JBJMLN01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JACQTL01; g__DATBHM01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.12	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01; g__CALGFH01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	6.15	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_F
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	9.91	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_D
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.62	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__JALYGY01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.52	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.7	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__GOMCOTU_12566
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.81	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAKAUH01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.29	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__SPIREOTU_01173876
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.69	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__SPIREOTU_01923212
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.67	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Paludisphaera
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.8	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAQGHR01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.97	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAFANO01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.18	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.32	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__G963708145
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.53	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.8	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__MOTU40_125692
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	3.48	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__CAYLLN01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.46	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__BCRBG_76913
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Anatilimnocola
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	4.39	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__JABDGM01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.11	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__DASXAN01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.21	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SIAJ01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	4.76	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.73	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__UBA4732
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	2.57	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Urbifossiella
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.42	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JBBQPD01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.16	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JAJPHU01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.48	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JAIEPT01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.5	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SPIREOTU_02372505
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.5	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SPIREOTU_01100871
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.66	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__DATFNV01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.49	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JBBRIK01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.45	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SIAQ01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.78	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__RGDT01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.56	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Caulifigura
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.49	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JBGPEF01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.88	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASYWJ01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.8	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JAICIO01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.5	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__SPIREOTU_01668215
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.0	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASXMX01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.74	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Humisphaera
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__CBDAQA01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.37	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DATAPK01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.48	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JAICTV01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.11	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASVUC01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.7	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__SMAGOTU_07783
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.44	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JBBSDP01
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.82	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__RYN-433
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	1.15	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__PALSA-1353
Caro-Soil-SIP-pooled__LSP3_18__27672__L1_S42_L005_R1_001	0.67	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__RYN-428
