sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.07	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Petropleomorpha
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	6.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.22	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVZOY01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.98	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	4.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.88	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01; g__CADCTP01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	9.87	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__AC-43
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Plantactinospora
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Dactylosporangium
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Hamadaea
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Glycomyces
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Catellatospora
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Planosporangium
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.66	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__GCA-003244245
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	6.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.32	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinosynnema
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.94	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinophytocola
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__DASYTH01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	20.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__SCTD01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__RYN-111
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nakamurellaceae; g__Nakamurella
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.83	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__JAFAQI01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__DASZTV01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__DATBDO01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.05	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Palsa-504
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.04	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Trebonia
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Spirillospora
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Nonomuraea
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	6.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Actinacidiphila
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Streptantibioticus_C
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOW01; f__JAWWOW01; g__JBJMHR01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__CAVVAH01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae; g__Motilibacter_A
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae; g__JAVEDQ01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	7.41	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	32.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	12.26	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__3-1-20CM-4-69-9
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	34.12	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-600
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.47	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__VAXT01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JAIBJN01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.5	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.89	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASVFB01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.44	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiellasilicea
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-50
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.95	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_01666299
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.98	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATBLE01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.03	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATEOR01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACCTU01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.1	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASSSQ01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.07	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-612
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACDAN01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACVRM01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATHTC01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_04220
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVQZA01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.52	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__GMQP-bins7
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__CAWCFJ01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.88	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__JALYLC01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	4.79	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICYJ01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	5.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICJC01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.22	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__DATLLN01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__DATLLX01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	8.28	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__AC-37
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	19.65	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACVRW01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__GCMETA_01097462
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	6.54	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DATBDN01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.47	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DASXBA01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	10.25	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	5.29	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJV01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.59	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACCUC01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	5.58	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAAYBF01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.18	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__CAVRTK01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.24	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DASPHG01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JADGHQ01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.43	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JBBDYQ01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DATACN01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACCYP01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.26	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDE01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	9.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASSUW01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.53	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASQFQ01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	23.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	14.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JAOPZW01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	5.95	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASQMT01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATFQI01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	5.77	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVQ01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	4.34	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATLGB01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	6.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Palsa-744
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	6.35	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Baekduia
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.64	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDM01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	7.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Palsa-465
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.05	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Paraconexibacter
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.52	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__F1-60-MAGs163
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__AMXMAG_1593
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__SPIREOTU_00549234
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.41	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVT01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	2.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__BP-464
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.36	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__AC-38
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATAEY01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__GEMOTU_16036
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.93	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Capillimicrobium
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	3.37	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__AC-49
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.17	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Palsa-513
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Svornostia
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.0	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JBBQAA01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.29	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__SMAGOTU_16506
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.25	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASXRF01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.97	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JACCYI01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.64	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JBBPZA01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	1.47	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVVSD01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.87	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVQBC01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Siliceabacter
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01; g__CAWACB01
Caro-Soil-SIP-pooled__LRP3_15__27669__L2_S63_L006_R1_001	0.95	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01; g__JBBQKG01
