sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__SPIREOTU_00550353
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.08	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVQBC01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.66	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDM01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Patulibacter
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.77	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__SMAGOTU_16506
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__MOTU40_082057
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	13.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__AC-56
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	14.52	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VRUE01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	5.5	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__WHSW01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	19.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VAYN01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	22.97	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__DASUPK01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__JAWVFM01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__JALZKA01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.69	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__RHKX01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__Mayfieldus
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__DASPWW01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__JBDTSW01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	3.15	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__CAVRTK01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	20.76	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACVRW01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	11.1	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JADGHQ01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	7.77	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DATBDN01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.48	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DASXBA01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	6.12	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJV01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	3.03	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DASPHG01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.19	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACCYP01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	5.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAAYBF01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	8.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__AC-37
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JBKPHS01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACCZR01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JBBDYQ01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01; g__CAWACB01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01; g__JBBQKG01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.52	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01; g__DASRIA01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	35.13	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-600
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	31.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	3.61	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASVFB01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.73	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATBLE01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	13.54	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__3-1-20CM-4-69-9
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	7.19	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.31	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_04220
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASSSQ01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATEOR01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.34	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiellasilicea
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.05	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.22	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__VAXT01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACCTU01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_02925
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.54	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACVRM01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.79	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_01666299
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JAIBJN01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.2	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-612
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATHTC01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.67	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JAIBJP01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.34	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACDAN01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.76	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__GMQP-bins7
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.64	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__JALYLC01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.91	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__CAWCFJ01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	7.87	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICJC01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.37	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__DATLLN01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	4.81	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICYJ01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	6.8	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_D
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	3.73	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_F
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.16	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__JALYGY01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__JAFBAD01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.94	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Aquihabitans
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae; g__UBA4742
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.47	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01; g__DASUCS01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01; g__JBEEGB01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.94	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__JALZMG01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JAFATL01; g__JBEEFP01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.74	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01; g__VFJN01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.0	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__CADDZP01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__SMAGOTU_12944
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.52	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__CADCTB01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDEA01; g__JACDEA01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACCXE01; g__JACCXE01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.41	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610; g__PALSA-610
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610; g__DASQHW01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.16	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01; g__Chersky-806
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.06	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01; g__JAENVU01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.36	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__BP-133; g__BP-133
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	3.25	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01; g__DASUAS01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.25	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01; g__CALGFH01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.59	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__CAVZRC01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.96	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.32	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Paludisphaera
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.53	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.82	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAKAUH01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.23	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAQGHR01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.87	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__SPIREOTU_01923212
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.5	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAFANO01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.45	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__G963708145
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.36	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__GOMCOTU_12566
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.53	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.77	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__MOTU40_125692
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.88	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__SPIREOTU_01173876
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.6	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__CAMFLR01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.47	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__GEMOTU_05198
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	7.17	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__JABDGM01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.19	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Lacipirellula
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	4.17	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__CAYLLN01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.49	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PALSA-1355; g__PALSA-1355
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	3.98	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.41	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__RGDT01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.91	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Urbifossiella
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.95	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JAJPHU01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.68	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__DASPXY01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.37	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JAXMAS01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.0	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__DASXAN01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.64	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SIAQ01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.56	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JALHQU01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JBBRIK01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.08	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SIAJ01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.85	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASVUC01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.04	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASXMX01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.59	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JAICTV01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.2	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__RYN-433
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.36	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JAICIO01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.66	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__JBGPEF01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	1.15	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASYWJ01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.64	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__PALSA-1353
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__MFD04580-c1
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.82	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Humisphaera
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	2.38	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01; o__MHYJ01; f__JACPRB01; g__JACQFK01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.44	Root; d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonas
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.45	Root; d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__JAEVZK01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.4	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Phycocordibacterales; f__SBAW01; g__GWA1-54-10
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	0.54	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__UBA10212; g__JAIFWC01
Caro-Soil-SIP-pooled__LR71_19__27673__L1_S43_L005_R1_001	11.33	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__UBA5189
