b'localtime,baroTrend3Hr,baro,temp,windSpeed,windSpeedAvg10Min,windDirection,humidity,rainRate,solarRadiation,stormRain,currentDateOfStorm,dayRain_c,monthRain_c,yearRain_c,dayET_c,monthET_c,yearET_c,transmitterBattery,consoleBattery,commStatus,dayHigh_c,dayLow_c,dewPoint_c,uvIndex,utcdatetime,localizeddatetime\r\n'
b'2022-10-24T16:30:00Z,,,58.1,1.0,,98.9370078740157,52.0,,1596.0,,,0.0,0.0,0.0,0.0283887627058383,0.349627916989025,0.349627916989025,,,,72.6,47.1,58.1,,2022-10-24T16:30:00Z,2022-10-24 09:30:00-07:00\r\n'
b'2022-10-24T16:45:00Z,,,60.5,2.0,,89.0433070866142,49.0,,1792.0,,,0.0,0.0,0.0,0.0382848182237147,0.359523972506901,0.359523972506901,,,,72.6,47.1,60.5,,2022-10-24T16:45:00Z,2022-10-24 09:45:00-07:00\r\n'
b'2022-10-24T17:00:00Z,,,63.0,2.0,,22.6141732283465,38.5,,1947.0,,,0.0,0.0,0.0,0.0494855794097542,0.370724733692941,0.370724733692941,,,,72.6,47.1,63.0,,2022-10-24T17:00:00Z,2022-10-24 10:00:00-07:00\r\n'
b'2022-10-24T17:15:00Z,,,65.0,2.0,,349.106299212598,35.5,,2116.0,,,0.0,0.0,0.0,0.0620336507155755,0.383272804998762,0.383272804998762,,,,72.6,47.1,65.0,,2022-10-24T17:15:00Z,2022-10-24 10:15:00-07:00\r\n'
b'2022-10-24T17:30:00Z,,,66.7,0.0,,284.090551181102,32.0,,2264.0,,,0.0,0.0,0.0,0.0760332760903776,0.397272430373564,0.397272430373564,,,,72.6,47.1,66.7,,2022-10-24T17:30:00Z,2022-10-24 10:30:00-07:00\r\n'
b'2022-10-24T17:45:00Z,,,69.8,3.0,,254.409448818898,26.5,,2404.0,,,0.0,0.0,0.0,0.0913099025040433,0.41254905678723,0.41254905678723,,,,72.6,47.1,69.8,,2022-10-24T17:45:00Z,2022-10-24 10:45:00-07:00\r\n'
b'2022-10-24T18:00:00Z,,,70.1,3.0,,185.153543307087,25.0,,2517.0,,,0.0,0.0,0.0,0.107413125211431,0.428652279494617,0.428652279494617,,,,72.6,47.1,70.1,,2022-10-24T18:00:00Z,2022-10-24 11:00:00-07:00\r\n'
b'2022-10-24T18:15:00Z,,,69.4,2.0,,258.649606299213,25.5,,2622.0,,,0.0,0.0,0.0,0.124286942039389,0.445526096322575,0.445526096322575,,,,72.6,47.1,69.4,,2022-10-24T18:15:00Z,2022-10-24 11:15:00-07:00\r\n'
b'2022-10-24T18:30:00Z,,,69.5,7.0,,202.114173228346,23.5,,2707.0,,,0.0,0.0,0.0,0.141275771455192,0.462514925738378,0.462514925738378,,,,72.6,47.1,69.5,,2022-10-24T18:30:00Z,2022-10-24 11:30:00-07:00\r\n'
b'2022-10-24T18:45:00Z,,,70.1,6.0,,265.716535433071,23.0,,2784.0,,,0.0,0.0,0.0,0.158434395250208,0.479673549533394,0.479673549533394,,,,72.6,47.1,70.1,,2022-10-24T18:45:00Z,2022-10-24 11:45:00-07:00\r\n'
b'2022-10-24T19:00:00Z,,,70.5,6.0,,269.956692913386,23.5,,2840.0,,,0.0,0.0,0.0,0.176195833416245,0.497434987699431,0.497434987699431,,,,72.6,47.1,70.5,,2022-10-24T19:00:00Z,2022-10-24 12:00:00-07:00\r\n'
b'2022-10-24T19:01:00Z,,,,,,,,,,,,0.0,0.0,0.0,0.176195833416245,0.497434987699431,0.497434987699431,,,,72.6,47.1,,,2022-10-24T19:01:00Z,2022-10-24 12:01:00-07:00\r\n'
b'2022-10-24T19:15:00Z,,,70.8,7.0,,237.448818897638,21.5,,2882.0,,,0.0,0.0,0.0,0.176195833416245,0.497434987699431,0.497434987699431,,,,72.6,47.1,70.8,,2022-10-24T19:15:00Z,2022-10-24 12:15:00-07:00\r\n'
b'2022-10-24T19:30:00Z,,,71.1,7.0,,254.409448818898,22.0,,2910.0,,,0.0,0.0,0.0,0.194421662757097,0.515660817040283,0.515660817040283,,,,72.6,47.1,71.1,,2022-10-24T19:30:00Z,2022-10-24 12:30:00-07:00\r\n'
b'2022-10-24T19:45:00Z,,,71.3,6.0,,285.503937007874,20.5,,2910.0,,,0.0,0.0,0.0,0.212899977002306,0.534139131285492,0.534139131285492,,,,72.6,47.1,71.3,,2022-10-24T19:45:00Z,2022-10-24 12:45:00-07:00\r\n'
b'2022-10-24T20:00:00Z,,,72.4,2.0,,135.685039370079,19.5,,2910.0,,,0.0,0.0,0.0,0.232083932681867,0.553323086965053,0.553323086965053,,,,72.6,47.1,72.4,,2022-10-24T20:00:00Z,2022-10-24 13:00:00-07:00\r\n'
b'2022-10-24T20:15:00Z,,,72.6,3.0,,162.53937007874,21.0,,2889.0,,,0.0,0.0,0.0,0.251684102248474,0.57292325653166,0.57292325653166,,,,72.6,47.1,72.6,,2022-10-24T20:15:00Z,2022-10-24 13:15:00-07:00\r\n'
b'2022-10-24T20:30:00Z,,,72.4,2.0,,251.582677165354,24.0,,2840.0,,,0.0,0.0,0.0,0.271041165899892,0.592280320183078,0.592280320183078,,,,72.6,47.1,72.4,,2022-10-24T20:30:00Z,2022-10-24 13:30:00-07:00\r\n'
b'2022-10-24T20:45:00Z,,,72.0,4.0,,243.102362204724,23.0,,2798.0,,,0.0,0.0,0.0,0.289912842577659,0.611151996860845,0.611151996860845,,,,72.6,47.1,72.0,,2022-10-24T20:45:00Z,2022-10-24 13:45:00-07:00\r\n'
b'2022-10-24T21:00:00Z,,,72.1,3.0,,247.342519685039,23.5,,2700.0,,,0.0,0.0,0.0,0.308188926588927,0.629428080872113,0.629428080872113,,,,72.6,47.1,72.1,,2022-10-24T21:00:00Z,2022-10-24 14:00:00-07:00\r\n'
b'2022-10-24T21:15:00Z,,,71.5,2.0,,69.255905511811,24.5,,2629.0,,,0.0,0.0,0.0,0.326074092563074,0.64731324684626,0.64731324684626,,,,72.6,47.1,71.5,,2022-10-24T21:15:00Z,2022-10-24 14:15:00-07:00\r\n'
b'2022-10-24T21:30:00Z,,,71.4,0.0,,264.303149606299,23.5,,2517.0,,,0.0,0.0,0.0,0.343542266162939,0.664781420446126,0.664781420446126,,,,72.6,47.1,71.4,,2022-10-24T21:30:00Z,2022-10-24 14:30:00-07:00\r\n'
b'2022-10-24T21:45:00Z,,,71.2,4.0,,274.196850393701,24.0,,2397.0,,,0.0,0.0,0.0,0.360058263896166,0.681297418179353,0.681297418179353,,,,72.6,47.1,71.2,,2022-10-24T21:45:00Z,2022-10-24 14:45:00-07:00\r\n'
b'2022-10-24T21:46:00Z,,,,,,,,,,,,0.0,0.0,0.0,0.360058263896166,0.681297418179353,0.681297418179353,,,,72.6,47.1,,,2022-10-24T21:46:00Z,2022-10-24 14:46:00-07:00\r\n'
b'2022-10-24T22:00:00Z,,,70.7,4.0,,241.688976377953,26.0,,2250.0,,,0.0,0.0,0.0,0.360058263896166,0.681297418179353,0.681297418179353,,,,72.6,47.1,70.7,,2022-10-24T22:00:00Z,2022-10-24 15:00:00-07:00\r\n'
b'2022-10-24T22:15:00Z,,,70.1,4.0,,221.90157480315,28.0,,2109.0,,,0.0,0.0,0.0,0.374290901416395,0.695530055699582,0.695530055699582,,,,72.6,47.1,70.1,,2022-10-24T22:15:00Z,2022-10-24 15:15:00-07:00\r\n'
b'2022-10-24T22:30:00Z,,,69.5,0.0,,252.996062992126,27.0,,1954.0,,,0.0,0.0,0.0,0.38773697289067,0.708976127173857,0.708976127173857,,,,72.6,47.1,69.5,,2022-10-24T22:30:00Z,2022-10-24 15:30:00-07:00\r\n'
b'2022-10-24T22:45:00Z,,,69.7,2.0,,128.61811023622,30.0,,1778.0,,,0.0,0.0,0.0,0.40011910253438,0.721358256817567,0.721358256817567,,,,72.6,47.1,69.7,,2022-10-24T22:45:00Z,2022-10-24 15:45:00-07:00\r\n'
b'2022-10-24T23:00:00Z,,,69.0,2.0,,189.393700787402,32.5,,1610.0,,,0.0,0.0,0.0,0.411276866114622,0.732516020397809,0.732516020397809,,,,72.6,47.1,69.0,,2022-10-24T23:00:00Z,2022-10-24 16:00:00-07:00\r\n'
b'2022-10-24T23:15:00Z,,,69.4,2.0,,141.338582677165,31.0,,1413.0,,,0.0,0.0,0.0,0.421221170099563,0.74246032438275,0.74246032438275,,,,72.6,47.1,69.4,,2022-10-24T23:15:00Z,2022-10-24 16:15:00-07:00\r\n'
b'2022-10-24T23:30:00Z,,,68.4,0.0,,236.035433070866,34.5,,1216.0,,,0.0,0.0,0.0,0.429820578021704,0.751059732304891,0.751059732304891,,,,72.6,47.1,68.4,,2022-10-24T23:30:00Z,2022-10-24 16:30:00-07:00\r\n'
b'2022-10-24T23:45:00Z,,,67.6,6.0,,282.677165354331,31.0,,998.0,,,0.0,0.0,0.0,0.437047248210736,0.758286402493923,0.758286402493923,,,,72.6,47.1,67.6,,2022-10-24T23:45:00Z,2022-10-24 16:45:00-07:00\r\n'
b'2022-10-25T00:00:00Z,,,65.6,10.0,,257.236220472441,29.5,,154.0,,,0.0,0.0,0.0,0.441469097357636,0.762708251640823,0.762708251640823,,,,72.6,47.1,65.6,,2022-10-25T00:00:00Z,2022-10-24 17:00:00-07:00\r\n'
b'2022-10-25T00:15:00Z,,,64.6,6.0,,237.448818897638,30.0,,126.0,,,0.0,0.0,0.0,0.443527729612351,0.764766883895537,0.764766883895537,,,,72.6,47.1,64.6,,2022-10-25T00:15:00Z,2022-10-24 17:15:00-07:00\r\n'
b'2022-10-25T00:30:00Z,,,63.6,11.0,,267.129921259843,30.0,,105.0,,,0.0,0.0,0.0,0.445497355813166,0.766736510096352,0.766736510096352,,,,72.6,47.1,63.6,,2022-10-25T00:30:00Z,2022-10-24 17:30:00-07:00\r\n'
b'2022-10-25T00:31:00Z,,,,,,,,,,,,0.0,0.0,0.0,0.445497355813166,0.766736510096352,0.766736510096352,,,,72.6,47.1,,,2022-10-25T00:31:00Z,2022-10-24 17:31:00-07:00\r\n'
b'2022-10-25T00:45:00Z,,,62.5,4.0,,238.862204724409,32.0,,84.0,,,0.0,0.0,0.0,0.445497355813166,0.766736510096352,0.766736510096352,,,,72.6,47.1,62.5,,2022-10-25T00:45:00Z,2022-10-24 17:45:00-07:00\r\n'
b'2022-10-25T01:00:00Z,,,60.9,4.0,,292.570866141732,36.0,,56.0,,,0.0,0.0,0.0,0.446108391095728,0.767347545378913,0.767347545378913,,,,72.6,47.1,60.9,,2022-10-25T01:00:00Z,2022-10-24 18:00:00-07:00\r\n'
b'2022-10-25T01:15:00Z,,,59.8,5.0,,291.157480314961,39.0,,21.0,,,0.0,0.0,0.0,0.446650023424666,0.767889177707851,0.767889177707851,,,,72.6,47.1,59.8,,2022-10-25T01:15:00Z,2022-10-24 18:15:00-07:00\r\n'
b'2022-10-25T01:30:00Z,,,59.6,8.0,,240.275590551181,40.5,,7.0,,,0.0,0.0,0.0,0.447257605300873,0.768496759584058,0.768496759584058,,,,72.6,47.1,59.6,,2022-10-25T01:30:00Z,2022-10-24 18:30:00-07:00\r\n'
b'2022-10-25T01:45:00Z,,,59.4,2.0,,293.984251968504,40.0,,0.0,,,0.0,0.0,0.0,0.447734908887645,0.768974063170831,0.768974063170831,,,,72.6,47.1,59.4,,2022-10-25T01:45:00Z,2022-10-24 18:45:00-07:00\r\n'
b'2022-10-25T02:00:00Z,,,59.1,4.0,,308.11811023622,40.5,,0.0,,,0.0,0.0,0.0,0.448011836487081,0.769250990770266,0.769250990770266,,,,72.6,47.1,59.1,,2022-10-25T02:00:00Z,2022-10-24 19:00:00-07:00\r\n'
b'2022-10-25T02:15:00Z,,,58.0,1.0,,295.397637795276,43.0,,0.0,,,0.0,0.0,0.0,0.448216062735691,0.769455217018876,0.769455217018876,,,,72.6,47.1,58.0,,2022-10-25T02:15:00Z,2022-10-24 19:15:00-07:00\r\n'
b'2022-10-25T02:30:00Z,,,57.4,6.0,,284.090551181102,44.5,,0.0,,,0.0,0.0,0.0,0.448511895125457,0.769751049408642,0.769751049408642,,,,72.6,47.1,57.4,,2022-10-25T02:30:00Z,2022-10-24 19:30:00-07:00\r\n'
b'2022-10-25T02:45:00Z,,,56.3,0.0,,267.129921259843,46.0,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,56.3,,2022-10-25T02:45:00Z,2022-10-24 19:45:00-07:00\r\n'
b'2022-10-25T03:00:00Z,,,54.8,0.0,,257.236220472441,48.5,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,54.8,,2022-10-25T03:00:00Z,2022-10-24 20:00:00-07:00\r\n'
b'2022-10-25T03:15:00Z,,,55.3,1.0,,265.716535433071,48.5,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,55.3,,2022-10-25T03:15:00Z,2022-10-24 20:15:00-07:00\r\n'
b'2022-10-25T03:16:00Z,,,,,,,,,,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,,,2022-10-25T03:16:00Z,2022-10-24 20:16:00-07:00\r\n'
b'2022-10-25T03:30:00Z,,,55.2,1.0,,279.850393700787,48.0,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,55.2,,2022-10-25T03:30:00Z,2022-10-24 20:30:00-07:00\r\n'
b'2022-10-25T03:45:00Z,,,54.4,0.0,,267.129921259843,48.5,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,54.4,,2022-10-25T03:45:00Z,2022-10-24 20:45:00-07:00\r\n'
b'2022-10-25T04:00:00Z,,,53.3,0.0,,261.476377952756,50.0,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,53.3,,2022-10-25T04:00:00Z,2022-10-24 21:00:00-07:00\r\n'
b'2022-10-25T04:15:00Z,,,54.2,0.0,,261.476377952756,47.5,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,54.2,,2022-10-25T04:15:00Z,2022-10-24 21:15:00-07:00\r\n'
b'2022-10-25T04:30:00Z,,,54.2,0.0,,261.476377952756,48.0,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,54.2,,2022-10-25T04:30:00Z,2022-10-24 21:30:00-07:00\r\n'
b'2022-10-25T04:45:00Z,,,53.5,0.0,,261.476377952756,50.0,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,53.5,,2022-10-25T04:45:00Z,2022-10-24 21:45:00-07:00\r\n'
b'2022-10-25T05:00:00Z,,,52.6,0.0,,261.476377952756,51.5,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,52.6,,2022-10-25T05:00:00Z,2022-10-24 22:00:00-07:00\r\n'
b'2022-10-25T05:15:00Z,,,53.5,2.0,,261.476377952756,49.5,,0.0,,,0.0,0.0,0.0,0.448743504260129,0.769982658543314,0.769982658543314,,,,72.6,47.1,53.5,,2022-10-25T05:15:00Z,2022-10-24 22:15:00-07:00\r\n'
b'2022-10-25T05:30:00Z,,,52.4,1.0,,258.649606299213,52.0,,0.0,,,0.0,0.0,0.0,0.448770119175067,0.770009273458252,0.770009273458252,,,,72.6,47.1,52.4,,2022-10-25T05:30:00Z,2022-10-24 22:30:00-07:00\r\n'
b'2022-10-25T05:45:00Z,,,52.4,0.0,,258.649606299213,50.5,,0.0,,,0.0,0.0,0.0,0.448770119175067,0.770009273458252,0.770009273458252,,,,72.6,47.1,52.4,,2022-10-25T05:45:00Z,2022-10-24 22:45:00-07:00\r\n'
b'2022-10-25T06:00:00Z,,,54.1,2.0,,257.236220472441,43.5,,0.0,,,0.0,0.0,0.0,0.448770119175067,0.770009273458252,0.770009273458252,,,,72.6,47.1,54.1,,2022-10-25T06:00:00Z,2022-10-24 23:00:00-07:00\r\n'
b'2022-10-25T06:01:00Z,,,,,,,,,,,,0.0,0.0,0.0,0.448770119175067,0.770009273458252,0.770009273458252,,,,72.6,47.1,,,2022-10-25T06:01:00Z,2022-10-24 23:01:00-07:00\r\n'
b'2022-10-25T06:15:00Z,,,53.5,0.0,,267.129921259843,41.5,,0.0,,,0.0,0.0,0.0,0.448770119175067,0.770009273458252,0.770009273458252,,,,72.6,47.1,53.5,,2022-10-25T06:15:00Z,2022-10-24 23:15:00-07:00\r\n'
b'2022-10-25T06:30:00Z,,,54.8,0.0,,275.610236220472,37.5,,0.0,,,0.0,0.0,0.0,0.448770119175067,0.770009273458252,0.770009273458252,,,,72.6,47.1,54.8,,2022-10-25T06:30:00Z,2022-10-24 23:30:00-07:00\r\n'
b'2022-10-25T06:45:00Z,,,55.5,0.0,,275.610236220472,36.5,,0.0,,,0.0,0.0,0.0,0.448770119175067,0.770009273458252,0.770009273458252,,,,72.6,47.1,55.5,,2022-10-25T06:45:00Z,2022-10-24 23:45:00-07:00\r\n'
b'2022-10-25T07:00:00Z,,,54.9,2.0,,267.129921259843,37.5,,0.0,,,0.0,0.0,0.0,0.0,0.770009273458252,0.770009273458252,,,,71.9,45.7,54.9,,2022-10-25T07:00:00Z,2022-10-25 00:00:00-07:00\r\n'
b'2022-10-25T07:15:00Z,,,54.7,2.0,,264.303149606299,38.5,,0.0,,,0.0,0.0,0.0,0.000140982748893204,0.770150256207145,0.770150256207145,,,,71.9,45.7,54.7,,2022-10-25T07:15:00Z,2022-10-25 00:15:00-07:00\r\n'
b'2022-10-25T07:30:00Z,,,54.2,2.0,,261.476377952756,41.0,,0.0,,,0.0,0.0,0.0,0.000273773931280566,0.770283047389532,0.770283047389532,,,,71.9,45.7,54.2,,2022-10-25T07:30:00Z,2022-10-25 00:30:00-07:00\r\n'
b'2022-10-25T07:45:00Z,,,55.6,2.0,,279.850393700787,39.5,,0.0,,,0.0,0.0,0.0,0.000406006491346922,0.770415279949598,0.770415279949598,,,,71.9,45.7,55.6,,2022-10-25T07:45:00Z,2022-10-25 00:45:00-07:00\r\n'
b'2022-10-25T08:00:00Z,,,54.1,0.0,,275.610236220472,41.5,,0.0,,,0.0,0.0,0.0,0.000406006491346922,0.770415279949598,0.770415279949598,,,,71.9,45.7,54.1,,2022-10-25T08:00:00Z,2022-10-25 01:00:00-07:00\r\n'
b'2022-10-25T08:15:00Z,,,52.7,0.0,,275.610236220472,44.5,,0.0,,,0.0,0.0,0.0,0.000406006491346922,0.770415279949598,0.770415279949598,,,,71.9,45.7,52.7,,2022-10-25T08:15:00Z,2022-10-25 01:15:00-07:00\r\n'
b'2022-10-25T08:30:00Z,,,53.1,0.0,,275.610236220472,44.0,,0.0,,,0.0,0.0,0.0,0.000406006491346922,0.770415279949598,0.770415279949598,,,,71.9,45.7,53.1,,2022-10-25T08:30:00Z,2022-10-25 01:30:00-07:00\r\n'
b'2022-10-25T08:45:00Z,,,52.3,0.0,,269.956692913386,46.0,,0.0,,,0.0,0.0,0.0,0.000406006491346922,0.770415279949598,0.770415279949598,,,,71.9,45.7,52.3,,2022-10-25T08:45:00Z,2022-10-25 01:45:00-07:00\r\n'
b'2022-10-25T08:46:00Z,,,,,,,,,,,,0.0,0.0,0.0,0.000406006491346922,0.770415279949598,0.770415279949598,,,,71.9,45.7,,,2022-10-25T08:46:00Z,2022-10-25 01:46:00-07:00\r\n'
b'2022-10-25T09:00:00Z,,,52.7,1.0,,269.956692913386,49.5,,0.0,,,0.0,0.0,0.0,0.000406006491346922,0.770415279949598,0.770415279949598,,,,71.9,45.7,52.7,,2022-10-25T09:00:00Z,2022-10-25 02:00:00-07:00\r\n'
b'2022-10-25T09:15:00Z,,,52.2,0.0,,262.889763779528,48.5,,0.0,,,0.0,0.0,0.0,0.000458970928051857,0.770468244386303,0.770468244386303,,,,71.9,45.7,52.2,,2022-10-25T09:15:00Z,2022-10-25 02:15:00-07:00\r\n'
b'2022-10-25T09:30:00Z,,,51.8,0.0,,262.889763779528,49.5,,0.0,,,0.0,0.0,0.0,0.000458970928051857,0.770468244386303,0.770468244386303,,,,71.9,45.7,51.8,,2022-10-25T09:30:00Z,2022-10-25 02:30:00-07:00\r\n'
b'2022-10-25T09:45:00Z,,,51.2,0.0,,262.889763779528,51.0,,0.0,,,0.0,0.0,0.0,0.000458970928051857,0.770468244386303,0.770468244386303,,,,71.9,45.7,51.2,,2022-10-25T09:45:00Z,2022-10-25 02:45:00-07:00\r\n'
b'2022-10-25T10:00:00Z,,,52.1,3.0,,264.303149606299,49.0,,0.0,,,0.0,0.0,0.0,0.000632637788050605,0.770641911246302,0.770641911246302,,,,71.9,45.7,52.1,,2022-10-25T10:00:00Z,2022-10-25 03:00:00-07:00\r\n'
b'2022-10-25T10:15:00Z,,,51.9,0.0,,268.543307086614,50.0,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,51.9,,2022-10-25T10:15:00Z,2022-10-25 03:15:00-07:00\r\n'
b'2022-10-25T10:30:00Z,,,52.1,0.0,,268.543307086614,49.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,52.1,,2022-10-25T10:30:00Z,2022-10-25 03:30:00-07:00\r\n'
b'2022-10-25T10:45:00Z,,,50.7,0.0,,268.543307086614,51.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,50.7,,2022-10-25T10:45:00Z,2022-10-25 03:45:00-07:00\r\n'
b'2022-10-25T11:00:00Z,,,49.7,0.0,,268.543307086614,54.0,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,49.7,,2022-10-25T11:00:00Z,2022-10-25 04:00:00-07:00\r\n'
b'2022-10-25T11:15:00Z,,,50.3,0.0,,268.543307086614,53.0,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,50.3,,2022-10-25T11:15:00Z,2022-10-25 04:15:00-07:00\r\n'
b'2022-10-25T11:30:00Z,,,51.3,0.0,,268.543307086614,51.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,51.3,,2022-10-25T11:30:00Z,2022-10-25 04:30:00-07:00\r\n'
b'2022-10-25T11:31:00Z,,,,,,,,,,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,,,2022-10-25T11:31:00Z,2022-10-25 04:31:00-07:00\r\n'
b'2022-10-25T11:45:00Z,,,52.0,0.0,,268.543307086614,50.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,52.0,,2022-10-25T11:45:00Z,2022-10-25 04:45:00-07:00\r\n'
b'2022-10-25T12:00:00Z,,,51.2,0.0,,268.543307086614,51.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,51.2,,2022-10-25T12:00:00Z,2022-10-25 05:00:00-07:00\r\n'
b'2022-10-25T12:15:00Z,,,50.1,0.0,,268.543307086614,52.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,50.1,,2022-10-25T12:15:00Z,2022-10-25 05:15:00-07:00\r\n'
b'2022-10-25T12:30:00Z,,,50.8,0.0,,268.543307086614,49.0,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,50.8,,2022-10-25T12:30:00Z,2022-10-25 05:30:00-07:00\r\n'
b'2022-10-25T12:45:00Z,,,50.3,0.0,,268.543307086614,50.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,50.3,,2022-10-25T12:45:00Z,2022-10-25 05:45:00-07:00\r\n'
b'2022-10-25T13:00:00Z,,,49.7,0.0,,268.543307086614,51.0,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,49.7,,2022-10-25T13:00:00Z,2022-10-25 06:00:00-07:00\r\n'
b'2022-10-25T13:15:00Z,,,50.6,0.0,,264.303149606299,48.0,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,50.6,,2022-10-25T13:15:00Z,2022-10-25 06:15:00-07:00\r\n'
b'2022-10-25T13:30:00Z,,,50.0,0.0,,264.303149606299,47.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,50.0,,2022-10-25T13:30:00Z,2022-10-25 06:30:00-07:00\r\n'
b'2022-10-25T13:45:00Z,,,48.5,0.0,,264.303149606299,52.5,,0.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,48.5,,2022-10-25T13:45:00Z,2022-10-25 06:45:00-07:00\r\n'
b'2022-10-25T14:00:00Z,,,47.4,0.0,,264.303149606299,54.5,,7.0,,,0.0,0.0,0.0,0.000809442212920119,0.770818715671172,0.770818715671172,,,,71.9,45.7,47.4,,2022-10-25T14:00:00Z,2022-10-25 07:00:00-07:00\r\n'
b'2022-10-25T14:15:00Z,,,48.5,0.0,,264.303149606299,58.5,,21.0,,,0.0,0.0,0.0,0.000851026824205542,0.770860300282457,0.770860300282457,,,,71.9,45.7,48.5,,2022-10-25T14:15:00Z,2022-10-25 07:15:00-07:00\r\n'
b'2022-10-25T14:16:00Z,,,,,,,,,,,,0.0,0.0,0.0,0.000851026824205542,0.770860300282457,0.770860300282457,,,,71.9,45.7,,,2022-10-25T14:16:00Z,2022-10-25 07:16:00-07:00\r\n'
b'2022-10-25T14:30:00Z,,,46.0,1.0,,275.610236220472,63.5,,49.0,,,0.0,0.0,0.0,0.000851026824205542,0.770860300282457,0.770860300282457,,,,71.9,45.7,46.0,,2022-10-25T14:30:00Z,2022-10-25 07:30:00-07:00\r\n'
b'2022-10-25T14:45:00Z,,,45.7,0.0,,220.488188976378,61.5,,77.0,,,0.0,0.0,0.0,0.0011840021185505,0.771193275576802,0.771193275576802,,,,71.9,45.7,45.7,,2022-10-25T14:45:00Z,2022-10-25 07:45:00-07:00\r\n'
b'2022-10-25T15:00:00Z,,,46.6,0.0,,220.488188976378,60.0,,358.0,,,0.0,0.0,0.0,0.0021524640568403,0.772161737515092,0.772161737515092,,,,71.9,45.7,46.6,,2022-10-25T15:00:00Z,2022-10-25 08:00:00-07:00\r\n'
b'2022-10-25T15:15:00Z,,,49.4,0.0,,219.074803149606,59.0,,590.0,,,0.0,0.0,0.0,0.00406311198854742,0.774072385446799,0.774072385446799,,,,71.9,45.7,49.4,,2022-10-25T15:15:00Z,2022-10-25 08:15:00-07:00\r\n'
b'2022-10-25T15:30:00Z,,,49.6,1.0,,137.09842519685,60.5,,822.0,,,0.0,0.0,0.0,0.00726307640365011,0.777272349861902,0.777272349861902,,,,71.9,45.7,49.6,,2022-10-25T15:30:00Z,2022-10-25 08:30:00-07:00\r\n'
b'2022-10-25T15:45:00Z,,,52.7,1.0,,87.6299212598425,59.5,,1019.0,,,0.0,0.0,0.0,0.0117579393205575,0.781767212778809,0.781767212778809,,,,71.9,45.7,52.7,,2022-10-25T15:45:00Z,2022-10-25 08:45:00-07:00\r\n'
b'2022-10-25T16:00:00Z,,,55.3,1.0,,70.6692913385827,54.5,,1202.0,,,0.0,0.0,0.0,0.0175142942331035,0.787523567691355,0.787523567691355,,,,71.9,45.7,55.3,,2022-10-25T16:00:00Z,2022-10-25 09:00:00-07:00\r\n'
